iteration,best_cost,current_best,path_length
1349,8486.0,9912.0,20
1350,8486.0,9912.0,20
1351,8486.0,9912.0,20
1352,8486.0,9912.0,20
1353,8486.0,9912.0,20
1354,8486.0,9912.0,20
1355,8486.0,9912.0,20
1356,8486.0,9912.0,20
1357,8486.0,9912.0,20
1358,8486.0,9912.0,20
1359,8486.0,9912.0,20
1360,8486.0,9912.0,20
1361,8486.0,9912.0,20
1362,8486.0,9912.0,20
1363,8486.0,9912.0,20
1364,8486.0,9912.0,20
1365,8486.0,9912.0,20
1366,8486.0,9912.0,20
1367,8486.0,9912.0,20
1368,8486.0,9912.0,20
1369,8486.0,9912.0,20
1370,8486.0,9912.0,20
1371,8486.0,9912.0,20
1372,8486.0,9912.0,20
1373,8486.0,9912.0,20
1374,8486.0,9912.0,20
1375,8486.0,9912.0,20
1376,8486.0,9912.0,20
1377,8486.0,9912.0,20
1378,8486.0,9912.0,20
1379,8486.0,9912.0,20
1380,8486.0,9912.0,20
1381,8486.0,9912.0,20
1382,8486.0,9912.0,20
1383,8486.0,9912.0,20
1384,8486.0,9912.0,20
1385,8486.0,9912.0,20
1386,8486.0,9912.0,20
1387,8486.0,9912.0,20
1388,8486.0,9912.0,20
1389,8486.0,9912.0,20
1390,8486.0,9912.0,20
1391,8486.0,9912.0,20
1392,8486.0,9912.0,20
1393,8486.0,9912.0,20
1394,8486.0,9912.0,20
1395,8486.0,9912.0,20
1396,8486.0,9912.0,20
1397,8486.0,9912.0,20
1398,8486.0,9912.0,20
1399,8486.0,9912.0,20
1400,8486.0,9912.0,20
1401,8486.0,9912.0,20
1402,8486.0,9912.0,20
1403,8486.0,9912.0,20
1404,8486.0,9912.0,20
1405,8486.0,9912.0,20
1406,8486.0,9912.0,20
1407,8486.0,9912.0,20
1408,8486.0,9912.0,20
1409,8486.0,9912.0,20
1410,8486.0,9912.0,20
1411,8486.0,9912.0,20
1412,8486.0,9912.0,20
1413,8486.0,9912.0,20
1414,8486.0,9912.0,20
1415,8486.0,9912.0,20
1416,8486.0,9912.0,20
1417,8486.0,9912.0,20
1418,8486.0,9912.0,20
1419,8486.0,9912.0,20
1420,8486.0,9912.0,20
1421,8486.0,9912.0,20
1422,8486.0,9912.0,20
1423,8486.0,9912.0,20
1424,8486.0,9912.0,20
1425,8486.0,9912.0,20
1426,8486.0,9912.0,20
1427,8486.0,9912.0,20
1428,8486.0,9912.0,20
1429,8486.0,9912.0,20
1430,8486.0,9912.0,20
1431,8486.0,9912.0,20
1432,8486.0,9912.0,20
1433,8486.0,9912.0,20
1434,8486.0,9912.0,20
1435,8486.0,9912.0,20
1436,8486.0,9912.0,20
1437,8486.0,9912.0,20
1438,8486.0,9912.0,20
1439,8486.0,9912.0,20
1440,8486.0,9912.0,20
1441,8486.0,9912.0,20
1442,8486.0,9912.0,20
1443,8486.0,9912.0,20
1444,8486.0,9912.0,20
1445,8486.0,9912.0,20
1446,8486.0,9912.0,20
1447,8486.0,9912.0,20
1448,8486.0,9912.0,20
1449,8486.0,9912.0,20
1450,8486.0,9912.0,20
1451,8486.0,9912.0,20
1452,8486.0,9912.0,20
1453,8486.0,9912.0,20
1454,8486.0,9912.0,20
1455,8486.0,9912.0,20
1456,8486.0,9912.0,20
1457,8486.0,9912.0,20
1458,8486.0,9912.0,20
1459,8486.0,9912.0,20
1460,8486.0,9912.0,20
1461,8486.0,9912.0,20
1462,8486.0,9912.0,20
1463,8486.0,9912.0,20
1464,8486.0,9912.0,20
1465,8486.0,9912.0,20
1466,8486.0,9912.0,20
1467,8486.0,9912.0,20
1468,8486.0,9912.0,20
1469,8486.0,9912.0,20
1470,8486.0,9912.0,20
1471,8486.0,9912.0,20
1472,8486.0,9912.0,20
1473,8486.0,9912.0,20
1474,8486.0,9912.0,20
1475,8486.0,9912.0,20
1476,8486.0,9912.0,20
1477,8486.0,9912.0,20
1478,8486.0,9912.0,20
1479,8486.0,9912.0,20
1480,8486.0,9912.0,20
1481,8486.0,9912.0,20
1482,8486.0,9912.0,20
1483,8486.0,9912.0,20
1484,8486.0,9912.0,20
1485,8486.0,9912.0,20
1486,8486.0,9912.0,20
1487,8486.0,9912.0,20
1488,8486.0,9912.0,20
1489,8486.0,9912.0,20
1490,8486.0,9912.0,20
1491,8486.0,9912.0,20
1492,8486.0,9912.0,20
1493,8486.0,9912.0,20
1494,8486.0,9912.0,20
1495,8486.0,9912.0,20
1496,8486.0,9912.0,20
1497,8486.0,9912.0,20
1498,8486.0,9912.0,20
1499,8486.0,9912.0,20
1500,8486.0,9912.0,20
1501,8486.0,9912.0,20
1502,8486.0,9912.0,20
1503,8486.0,9912.0,20
1504,8486.0,9912.0,20
1505,8486.0,9912.0,20
1506,8486.0,9912.0,20
1507,8486.0,9912.0,20
1508,8486.0,9912.0,20
1509,8486.0,9912.0,20
1510,8486.0,9912.0,20
1511,8486.0,9912.0,20
1512,8486.0,9912.0,20
1513,8486.0,9912.0,20
1514,8486.0,9912.0,20
1515,8486.0,9912.0,20
1516,8486.0,9912.0,20
1517,8486.0,9912.0,20
1518,8486.0,9912.0,20
1519,8486.0,9912.0,20
1520,8486.0,9912.0,20
1521,8486.0,9912.0,20
1522,8486.0,9912.0,20
1523,8486.0,9912.0,20
1524,8486.0,9912.0,20
1525,8486.0,9912.0,20
1526,8486.0,9912.0,20
1527,8486.0,9912.0,20
1528,8486.0,9912.0,20
1529,8486.0,9912.0,20
1530,8486.0,9912.0,20
1531,8486.0,9912.0,20
1532,8486.0,9912.0,20
1533,8486.0,9912.0,20
1534,8486.0,9912.0,20
1535,8486.0,9912.0,20
1536,8486.0,9912.0,20
1537,8486.0,9912.0,20
1538,8486.0,9912.0,20
1539,8486.0,9912.0,20
1540,8486.0,9912.0,20
1541,8486.0,9912.0,20
1542,8486.0,9912.0,20
1543,8486.0,9912.0,20
1544,8486.0,9912.0,20
1545,8486.0,9912.0,20
1546,8486.0,9912.0,20
1547,8486.0,9912.0,20
1548,8486.0,9912.0,20
1549,8486.0,9912.0,20
1550,8486.0,9912.0,20
1551,8486.0,9912.0,20
1552,8486.0,9912.0,20
1553,8486.0,9912.0,20
1554,8486.0,9912.0,20
1555,8486.0,9912.0,20
1556,8486.0,9912.0,20
1557,8486.0,9912.0,20
1558,8486.0,9912.0,20
1559,8486.0,9912.0,20
1560,8486.0,9912.0,20
1561,8486.0,9912.0,20
1562,8486.0,9912.0,20
1563,8486.0,9912.0,20
1564,8486.0,9912.0,20
1565,8486.0,9912.0,20
1566,8486.0,9912.0,20
1567,8486.0,9912.0,20
1568,8486.0,9912.0,20
1569,8486.0,9912.0,20
1570,8486.0,9912.0,20
1571,8486.0,9912.0,20
1572,8486.0,9912.0,20
1573,8486.0,9912.0,20
1574,8486.0,9912.0,20
1575,8486.0,9912.0,20
1576,8486.0,9912.0,20
1577,8486.0,9912.0,20
1578,8486.0,9912.0,20
1579,8486.0,9912.0,20
1580,8486.0,9912.0,20
1581,8486.0,9912.0,20
1582,8486.0,9912.0,20
1583,8486.0,9912.0,20
1584,8486.0,9912.0,20
1585,8486.0,9912.0,20
1586,8486.0,9912.0,20
1587,8486.0,9912.0,20
1588,8486.0,9912.0,20
1589,8486.0,9912.0,20
1590,8486.0,9912.0,20
1591,8486.0,9912.0,20
1592,8486.0,9912.0,20
1593,8486.0,9912.0,20
1594,8486.0,9912.0,20
1595,8486.0,9912.0,20
1596,8486.0,9912.0,20
1597,8486.0,9912.0,20
1598,8486.0,9912.0,20
1599,8486.0,9912.0,20
1600,8486.0,9912.0,20
1601,8486.0,9912.0,20
1602,8486.0,9912.0,20
1603,8486.0,9912.0,20
1604,8486.0,9912.0,20
1605,8486.0,9912.0,20
1606,8486.0,9912.0,20
1607,8486.0,9912.0,20
1608,8486.0,9912.0,20
1609,8486.0,9912.0,20
1610,8486.0,9912.0,20
1611,8486.0,9912.0,20
1612,8486.0,9912.0,20
1613,8486.0,9912.0,20
1614,8486.0,9912.0,20
1615,8486.0,9912.0,20
1616,8486.0,9912.0,20
1617,8486.0,9912.0,20
1618,8486.0,9912.0,20
1619,8486.0,9912.0,20
1620,8486.0,9912.0,20
1621,8486.0,9912.0,20
1622,8486.0,9912.0,20
1623,8486.0,9912.0,20
1624,8486.0,9912.0,20
1625,8486.0,9912.0,20
1626,8486.0,9912.0,20
1627,8486.0,9912.0,20
1628,8486.0,9912.0,20
1629,8486.0,9912.0,20
1630,8486.0,9912.0,20
1631,8486.0,9912.0,20
1632,8486.0,9912.0,20
1633,8486.0,9912.0,20
1634,8486.0,9912.0,20
1635,8486.0,9912.0,20
1636,8486.0,9912.0,20
1637,8486.0,9912.0,20
1638,8486.0,9912.0,20
1639,8486.0,9912.0,20
1640,8486.0,9912.0,20
1641,8486.0,9912.0,20
1642,8486.0,9912.0,20
1643,8486.0,9912.0,20
1644,8486.0,9912.0,20
1645,8486.0,9912.0,20
1646,8486.0,9912.0,20
1647,8486.0,9912.0,20
1648,8486.0,9912.0,20
1649,8486.0,9912.0,20
1650,8486.0,9912.0,20
1651,8486.0,9912.0,20
1652,8486.0,9912.0,20
1653,8486.0,9912.0,20
1654,8486.0,9912.0,20
1655,8486.0,9912.0,20
1656,8486.0,9912.0,20
1657,8486.0,9912.0,20
1658,8486.0,9912.0,20
1659,8486.0,9912.0,20
1660,8486.0,9912.0,20
1661,8486.0,9912.0,20
1662,8486.0,9912.0,20
1663,8486.0,9912.0,20
1664,8486.0,9912.0,20
1665,8486.0,9912.0,20
1666,8486.0,9912.0,20
1667,8486.0,9912.0,20
1668,8486.0,9912.0,20
1669,8486.0,9912.0,20
1670,8486.0,9912.0,20
1671,8486.0,9912.0,20
1672,8486.0,9912.0,20
1673,8486.0,9912.0,20
1674,8486.0,9912.0,20
1675,8486.0,9912.0,20
1676,8486.0,9912.0,20
1677,8486.0,9912.0,20
1678,8486.0,9912.0,20
1679,8486.0,9912.0,20
1680,8486.0,9912.0,20
1681,8486.0,9912.0,20
1682,8486.0,9912.0,20
1683,8486.0,9912.0,20
1684,8486.0,9912.0,20
1685,8486.0,9912.0,20
1686,8486.0,9912.0,20
1687,8486.0,9912.0,20
1688,8486.0,9912.0,20
1689,8486.0,9912.0,20
1690,8486.0,9912.0,20
1691,8486.0,9912.0,20
1692,8486.0,9912.0,20
1693,8486.0,9912.0,20
1694,8486.0,9912.0,20
1695,8486.0,9912.0,20
1696,8486.0,9912.0,20
1697,8486.0,9912.0,20
1698,8486.0,9912.0,20
1699,8486.0,9912.0,20
1700,8486.0,9912.0,20
1701,8486.0,9912.0,20
1702,8486.0,9912.0,20
1703,8486.0,9912.0,20
1704,8486.0,9912.0,20
1705,8486.0,9912.0,20
1706,8486.0,9912.0,20
1707,8486.0,9912.0,20
1708,8486.0,9912.0,20
1709,8486.0,9912.0,20
1710,8486.0,9912.0,20
1711,8486.0,9912.0,20
1712,8486.0,9912.0,20
1713,8486.0,9912.0,20
1714,8486.0,9912.0,20
1715,8486.0,9912.0,20
1716,8486.0,9912.0,20
1717,8486.0,9912.0,20
1718,8486.0,9912.0,20
1719,8486.0,9912.0,20
1720,8486.0,9912.0,20
1721,8486.0,9912.0,20
1722,8486.0,9912.0,20
1723,8486.0,9912.0,20
1724,8486.0,9912.0,20
1725,8486.0,9912.0,20
1726,8486.0,9912.0,20
1727,8486.0,9912.0,20
1728,8486.0,9912.0,20
1729,8486.0,9912.0,20
1730,8486.0,9912.0,20
1731,8486.0,9912.0,20
1732,8486.0,9912.0,20
1733,8486.0,9912.0,20
1734,8486.0,9912.0,20
1735,8486.0,9912.0,20
1736,8486.0,9912.0,20
1737,8486.0,9912.0,20
1738,8486.0,9912.0,20
1739,8486.0,9912.0,20
1740,8486.0,9912.0,20
1741,8486.0,9912.0,20
1742,8486.0,9912.0,20
1743,8486.0,9912.0,20
1744,8486.0,9912.0,20
1745,8486.0,9912.0,20
1746,8486.0,9912.0,20
1747,8486.0,9912.0,20
1748,8486.0,9912.0,20
1749,8486.0,9912.0,20
1750,8486.0,9912.0,20
1751,8486.0,9912.0,20
1752,8486.0,9912.0,20
1753,8486.0,9912.0,20
1754,8486.0,9912.0,20
1755,8486.0,9912.0,20
1756,8486.0,9912.0,20
1757,8486.0,9912.0,20
1758,8486.0,9912.0,20
1759,8486.0,9912.0,20
1760,8486.0,9912.0,20
1761,8486.0,9912.0,20
1762,8486.0,9912.0,20
1763,8486.0,9912.0,20
1764,8486.0,9912.0,20
1765,8486.0,9912.0,20
1766,8486.0,9912.0,20
1767,8486.0,9912.0,20
1768,8486.0,9912.0,20
1769,8486.0,9912.0,20
1770,8486.0,9912.0,20
1771,8486.0,9912.0,20
1772,8486.0,9912.0,20
1773,8486.0,9912.0,20
1774,8486.0,9912.0,20
1775,8486.0,9912.0,20
1776,8486.0,9912.0,20
1777,8486.0,9912.0,20
1778,8486.0,9912.0,20
1779,8486.0,9912.0,20
1780,8486.0,9912.0,20
1781,8486.0,9912.0,20
1782,8486.0,9912.0,20
1783,8486.0,9912.0,20
1784,8486.0,9912.0,20
1785,8486.0,9912.0,20
1786,8486.0,9912.0,20
1787,8486.0,9912.0,20
1788,8486.0,9912.0,20
1789,8486.0,9912.0,20
1790,8486.0,9912.0,20
1791,8486.0,9912.0,20
1792,8486.0,9912.0,20
1793,8486.0,9912.0,20
1794,8486.0,9912.0,20
1795,8486.0,9912.0,20
1796,8486.0,9912.0,20
1797,8486.0,9912.0,20
1798,8486.0,9912.0,20
1799,8486.0,9912.0,20
1800,8486.0,9912.0,20
1801,8486.0,9912.0,20
1802,8486.0,9912.0,20
1803,8486.0,9912.0,20
1804,8486.0,9912.0,20
1805,8486.0,9912.0,20
1806,8486.0,9912.0,20
1807,8486.0,9912.0,20
1808,8486.0,9912.0,20
1809,8486.0,9912.0,20
1810,8486.0,9912.0,20
1811,8486.0,9912.0,20
1812,8486.0,9912.0,20
1813,8486.0,9912.0,20
1814,8486.0,9912.0,20
1815,8486.0,9912.0,20
1816,8486.0,9912.0,20
1817,8486.0,9912.0,20
1818,8486.0,9912.0,20
1819,8486.0,9912.0,20
1820,8486.0,9912.0,20
1821,8486.0,9912.0,20
1822,8486.0,9912.0,20
1823,8486.0,9912.0,20
1824,8486.0,9912.0,20
1825,8486.0,9912.0,20
1826,8486.0,9912.0,20
1827,8486.0,9912.0,20
1828,8486.0,9912.0,20
1829,8486.0,9912.0,20
1830,8486.0,9912.0,20
1831,8486.0,9912.0,20
1832,8486.0,9912.0,20
1833,8486.0,9912.0,20
1834,8486.0,9912.0,20
1835,8486.0,9912.0,20
1836,8486.0,9912.0,20
1837,8486.0,9912.0,20
1838,8486.0,9912.0,20
1839,8486.0,9912.0,20
1840,8486.0,9912.0,20
1841,8486.0,9912.0,20
1842,8486.0,9912.0,20
1843,8486.0,9912.0,20
1844,8486.0,9912.0,20
1845,8486.0,9912.0,20
1846,8486.0,9912.0,20
1847,8486.0,9912.0,20
1848,8486.0,9912.0,20
1849,8486.0,9912.0,20
1850,8486.0,9912.0,20
1851,8486.0,9912.0,20
1852,8486.0,9912.0,20
1853,8486.0,9912.0,20
1854,8486.0,9912.0,20
1855,8486.0,9912.0,20
1856,8486.0,9912.0,20
1857,8486.0,9912.0,20
1858,8486.0,9912.0,20
1859,8486.0,9912.0,20
1860,8486.0,9912.0,20
1861,8486.0,9912.0,20
1862,8486.0,9912.0,20
1863,8486.0,9912.0,20
1864,8486.0,9912.0,20
1865,8486.0,9912.0,20
1866,8486.0,9912.0,20
1867,8486.0,9912.0,20
1868,8486.0,9912.0,20
1869,8486.0,9912.0,20
1870,8486.0,9912.0,20
1871,8486.0,9912.0,20
1872,8486.0,9912.0,20
1873,8486.0,9912.0,20
1874,8486.0,9912.0,20
1875,8486.0,9912.0,20
1876,8486.0,9912.0,20
1877,8486.0,9912.0,20
1878,8486.0,9912.0,20
1879,8486.0,9912.0,20
1880,8486.0,9912.0,20
1881,8486.0,9912.0,20
1882,8486.0,9912.0,20
1883,8486.0,9912.0,20
1884,8486.0,9912.0,20
1885,8486.0,9912.0,20
1886,8486.0,9912.0,20
1887,8486.0,9912.0,20
1888,8486.0,9912.0,20
1889,8486.0,9912.0,20
1890,8486.0,9912.0,20
1891,8486.0,9912.0,20
1892,8486.0,9912.0,20
1893,8486.0,9912.0,20
1894,8486.0,9912.0,20
1895,8486.0,9912.0,20
1896,8486.0,9912.0,20
1897,8486.0,9912.0,20
1898,8486.0,9912.0,20
1899,8486.0,9912.0,20
1900,8486.0,9912.0,20
1901,8486.0,9912.0,20
1902,8486.0,9912.0,20
1903,8486.0,9912.0,20
1904,8486.0,9912.0,20
1905,8486.0,9912.0,20
1906,8486.0,9912.0,20
1907,8486.0,9912.0,20
1908,8486.0,9912.0,20
1909,8486.0,9912.0,20
1910,8486.0,9912.0,20
1911,8486.0,9912.0,20
1912,8486.0,9912.0,20
1913,8486.0,9912.0,20
1914,8486.0,9912.0,20
1915,8486.0,9912.0,20
1916,8486.0,9912.0,20
1917,8486.0,9912.0,20
1918,8486.0,9912.0,20
1919,8486.0,9912.0,20
1920,8486.0,9912.0,20
1921,8486.0,9912.0,20
1922,8486.0,9912.0,20
1923,8486.0,9912.0,20
1924,8486.0,9912.0,20
1925,8486.0,9912.0,20
1926,8486.0,9912.0,20
1927,8486.0,9912.0,20
1928,8486.0,9912.0,20
1929,8486.0,9912.0,20
1930,8486.0,9912.0,20
1931,8486.0,9912.0,20
1932,8486.0,9912.0,20
1933,8486.0,9912.0,20
1934,8486.0,9912.0,20
1935,8486.0,9912.0,20
1936,8486.0,9912.0,20
1937,8486.0,9912.0,20
1938,8486.0,9912.0,20
1939,8486.0,9912.0,20
1940,8486.0,9912.0,20
1941,8486.0,9912.0,20
1942,8486.0,9912.0,20
1943,8486.0,9912.0,20
1944,8486.0,9912.0,20
1945,8486.0,9912.0,20
1946,8486.0,9912.0,20
1947,8486.0,9912.0,20
1948,8486.0,9912.0,20
1949,8486.0,9912.0,20
1950,8486.0,9912.0,20
1951,8486.0,9912.0,20
1952,8486.0,9912.0,20
1953,8486.0,9912.0,20
1954,8486.0,9912.0,20
1955,8486.0,9912.0,20
1956,8486.0,9912.0,20
1957,8486.0,9912.0,20
1958,8486.0,9912.0,20
1959,8486.0,9912.0,20
1960,8486.0,9912.0,20
1961,8486.0,9912.0,20
1962,8486.0,9912.0,20
1963,8486.0,9912.0,20
1964,8486.0,9912.0,20
1965,8486.0,9912.0,20
1966,8486.0,9912.0,20
1967,8486.0,9912.0,20
1968,8486.0,9912.0,20
1969,8486.0,9912.0,20
1970,8486.0,9912.0,20
1971,8486.0,9912.0,20
1972,8486.0,9912.0,20
1973,8486.0,9912.0,20
1974,8486.0,9912.0,20
1975,8486.0,9912.0,20
1976,8486.0,9912.0,20
1977,8486.0,9912.0,20
1978,8486.0,9912.0,20
1979,8486.0,9912.0,20
1980,8486.0,9912.0,20
1981,8486.0,9912.0,20
1982,8486.0,9912.0,20
1983,8486.0,9912.0,20
1984,8486.0,9912.0,20
1985,8486.0,9912.0,20
1986,8486.0,9912.0,20
1987,8486.0,9912.0,20
1988,8486.0,9912.0,20
1989,8486.0,9912.0,20
1990,8486.0,9912.0,20
1991,8486.0,9912.0,20
1992,8486.0,9912.0,20
1993,8486.0,9912.0,20
1994,8486.0,9912.0,20
1995,8486.0,9912.0,20
1996,8486.0,9912.0,20
1997,8486.0,9912.0,20
1998,8486.0,9912.0,20
1999,8486.0,9912.0,20
